#ServerReceiveDate,msec,HsSendDate,msec,ProtorolVer,Sn,Lat,Lon,G_amp,Seq,P_Shindo,P_Gal,S_ShindoEst,S_ShindoEst,S_Shindo,S_Gal,P_sn,P_co_p,TrigStartDate,msec,Uncertainty,isEq,Bcast,IsEew,Param,MdPort,MdEn,MdAct,Sp
9/8/17 4:51,148,4:51:12,133,2,1604127,16.8537,-99.8579,1.22,2,1.02,1.1,2.02,3.29,0.99,1.07,9,349,9/8/17 4:51,626,0,2400,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,437,13:51:12,402,2,1604138,18.3361,-99.5486,1.22,3,1.25,1.44,2.25,4.31,1.25,1.44,32,275,9/8/17 13:51,637,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,457,13:51:12,431,2,1604067,17.1352,-100.471,1.22,7,1.25,1.43,2.25,4.3,1.34,1.59,24,602,9/8/17 13:51,390,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,520,13:51:12,502,2,1604065,16.8532,-99.847,1.22,13,1.16,1.3,2.16,3.9,1.55,2.03,30,1473,9/8/17 13:50,753,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,853,13:51:12,837,2,1604058,19.0683,-98.2692,1.22,8,0.83,0.89,1.83,2.66,1.06,1.15,22,1092,9/8/17 13:51,683,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,862,4:51:12,806,2,1604482,14.9074,-92.2622,1.22,20,1.42,1.75,2.42,5.25,4.02,35,57,8249,9/8/17 4:49,144,0,2500,ON,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,48,4:51:13,33,2,1604127,16.8537,-99.8579,1.22,3,1.06,1.16,2.06,3.47,1.06,1.16,9,439,9/8/17 4:51,626,0,2200,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,137,13:51:13,108,2,1604147,17.1362,-100.468,1.22,1,0.78,0.84,1.78,2.52,0.78,0.84,18,195,9/8/17 13:51,126,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,138,13:51:13,100,2,1604138,18.3361,-99.5486,1.22,4,1.45,1.81,2.45,5.42,1.42,1.76,36,345,9/8/17 13:51,637,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,879,4:51:13,838,2,1604135,17.5652,-99.5091,1.22,11,1.24,1.41,2.24,4.24,2.09,3.77,54,1853,9/8/17 4:50,285,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,951,13:51:13,930,2,1604067,17.1352,-100.471,1.22,8,1.24,1.42,2.24,4.25,1.44,1.78,24,752,9/8/17 13:51,390,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,34,13:51:14,1,2,1604138,18.3361,-99.5486,1.22,5,1.44,1.79,2.44,5.39,1.57,2.08,39,435,9/8/17 13:51,637,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,148,4:51:14,134,2,1604127,16.8537,-99.8579,1.22,4,1.06,1.16,2.06,3.47,1.08,1.19,9,549,9/8/17 4:51,626,0,2250,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,701,4:51:14,653,2,1604139,18.3449,-99.5233,1.22,1,1.32,1.56,2.32,4.67,1.2,1.36,21,85,9/8/17 4:51,776,2500,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,9,4:51:14,939,2,1604139,18.3449,-99.5233,1.22,2,1.23,1.41,2.23,4.23,1.2,1.36,19,115,9/8/17 4:51,776,2500,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,87,13:51:15,72,2,1604158,19.0368,-98.1986,1.22,8,0.87,0.93,1.87,2.78,1.31,1.53,30,1549,9/8/17 13:50,567,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,135,13:51:15,100,2,1604138,18.3361,-99.5486,1.22,6,1.45,1.8,2.45,5.4,1.66,2.3,41,545,9/8/17 13:51,637,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,172,13:51:15,143,2,1604147,17.1362,-100.468,1.22,2,0.87,0.93,1.87,2.78,0.87,0.93,16,376,9/8/17 13:51,124,0,2450,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,182,13:51:15,149,2,1604151,16.4722,-98.417,1.22,13,0.97,1.04,1.97,3.13,2.18,4.18,38,4116,9/8/17 13:50,970,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,258,4:51:15,239,2,1604139,18.3449,-99.5233,1.22,3,1.37,1.65,2.37,4.96,1.35,1.61,20,145,9/8/17 4:51,776,2500,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,548,4:51:15,536,2,1604127,16.8537,-99.8579,1.22,5,1.06,1.16,2.06,3.47,1.08,1.19,9,689,9/8/17 4:51,626,0,1550,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,684,4:51:15,638,2,1604139,18.3449,-99.5233,1.22,4,1.37,1.65,2.37,4.96,1.35,1.61,18,185,9/8/17 4:51,776,2500,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,850,13:51:15,830,2,1604067,17.1352,-100.471,1.22,9,1.24,1.42,2.24,4.25,1.44,1.78,24,942,9/8/17 13:51,390,0,2300,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,171,13:51:16,143,2,1604147,17.1362,-100.468,1.22,3,0.87,0.93,1.87,2.78,0.92,0.99,15,476,9/8/17 13:51,124,0,2450,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,180,4:51:16,141,2,1604139,18.3449,-99.5233,1.22,5,1.42,1.75,2.42,5.26,1.42,1.75,18,235,9/8/17 4:51,776,2500,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,218,13:51:16,202,2,1604065,16.8532,-99.847,1.22,14,1.16,1.3,2.16,3.9,1.55,2.03,30,1843,9/8/17 13:50,753,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,650,13:51:16,501,2,1604138,18.3361,-99.5486,1.22,7,1.45,1.8,2.45,5.4,1.68,2.36,41,685,9/8/17 13:51,637,0,2450,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,781,4:51:16,741,2,1604139,18.3449,-99.5233,1.22,6,1.47,1.85,2.47,5.55,1.47,1.85,18,295,9/8/17 4:51,776,2500,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,346,4:51:17,335,2,1604127,16.8537,-99.8579,1.22,6,1.06,1.16,2.06,3.47,1.11,1.22,9,869,9/8/17 4:51,626,0,2100,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,377,13:51:17,345,2,1604147,17.1362,-100.468,1.22,4,0.87,0.93,1.87,2.78,0.92,0.99,15,596,9/8/17 13:51,124,0,2150,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,611,4:51:17,540,2,1604139,18.3449,-99.5233,1.22,7,1.47,1.85,2.47,5.55,1.47,1.85,17,375,9/8/17 4:51,776,2500,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,250,13:51:18,229,2,1604067,17.1352,-100.471,1.22,10,1.24,1.42,2.24,4.25,1.49,1.89,24,1182,9/8/17 13:51,390,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,335,13:51:18,300,2,1604138,18.3361,-99.5486,1.22,8,1.45,1.8,2.45,5.4,1.73,2.48,41,865,9/8/17 13:51,637,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,580,4:51:18,541,2,1604139,18.3449,-99.5233,1.22,8,1.47,1.85,2.47,5.55,1.47,1.85,16,475,9/8/17 4:51,776,2500,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,584,4:51:18,535,2,1604135,17.5652,-99.5091,1.22,12,1.24,1.41,2.24,4.24,2.13,3.96,54,2323,9/8/17 4:50,285,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,875,13:51:18,844,2,1604147,17.1362,-100.468,1.22,5,0.87,0.93,1.87,2.78,0.92,0.99,15,746,9/8/17 13:51,124,0,2150,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,988,13:51:18,973,2,1604158,19.0368,-98.1986,1.22,9,0.89,0.95,1.89,2.84,1.41,1.73,30,1939,9/8/17 13:50,567,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,548,4:51:19,537,2,1604127,16.8537,-99.8579,1.22,7,1.06,1.16,2.06,3.47,1.11,1.22,9,1089,9/8/17 4:51,626,0,1000,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,754,4:51:19,740,2,1604139,18.3449,-99.5233,1.22,9,1.47,1.85,2.47,5.55,1.47,1.85,16,595,9/8/17 4:51,776,2500,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,538,13:51:20,501,2,1604138,18.3361,-99.5486,1.22,9,1.45,1.8,2.45,5.4,1.73,2.48,41,1085,9/8/17 13:51,637,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,774,13:51:20,743,2,1604147,17.1362,-100.468,1.22,6,0.87,0.93,1.87,2.78,0.92,0.99,15,936,9/8/17 13:51,124,0,1200,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,821,13:51:20,803,2,1604065,16.8532,-99.847,1.22,15,1.16,1.3,2.16,3.9,1.55,2.03,30,2303,9/8/17 13:50,753,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,250,13:51:21,230,2,1604067,17.1352,-100.471,1.22,11,1.24,1.42,2.24,4.25,1.49,1.89,24,1482,9/8/17 13:51,390,0,2300,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,297,4:51:21,241,2,1604139,18.3449,-99.5233,1.22,10,1.47,1.85,2.47,5.55,1.47,1.85,16,745,9/8/17 4:51,776,2500,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,489,13:51:22,454,2,1604159,16.3423,-98.0549,1.22,19,1.27,1.47,2.27,4.4,3.75,25.69,31,5279,9/8/17 13:50,636,0,2500,OFF,OFF,,10505,ON,ON,ON
9/8/17 4:51,852,13:51:22,819,2,1604122,17.53789,-101.274,1.22,1,1.46,1.83,2.46,5.47,1.46,1.83,35,314,9/8/17 13:51,655,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,182,4:51:23,142,2,1604139,18.3449,-99.5233,1.22,11,1.47,1.85,2.47,5.55,1.49,1.9,16,935,9/8/17 4:51,776,2500,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,336,13:51:23,301,2,1604138,18.3361,-99.5486,1.22,10,1.46,1.84,2.46,5.51,1.79,2.66,41,1365,9/8/17 13:51,637,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,362,13:51:23,330,2,1604056,16.3487,-98.0605,1.22,15,1.23,1.4,2.23,4.19,3.78,26.56,32,5629,9/8/17 13:50,15,0,2500,OFF,OFF,,10505,ON,ON,ON
9/8/17 4:51,632,13:51:23,604,2,1604122,17.53789,-101.274,1.22,2,1.46,1.83,2.46,5.47,1.46,1.83,34,394,9/8/17 13:51,655,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,704,4:51:23,671,2,1604410,21.01919,-89.6188,1.22,1,0.7,0.76,1.7,2.29,0.7,0.76,21,170,9/8/17 4:51,940,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,894,13:51:23,873,2,1604158,19.0368,-98.1986,1.22,10,0.88,0.94,1.88,2.81,1.65,2.28,30,2429,9/8/17 13:50,567,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,186,4:51:24,158,2,1604410,21.01919,-89.6188,1.22,2,0.79,0.85,1.79,2.54,0.79,0.85,22,220,9/8/17 4:51,940,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,375,4:51:24,336,2,1604135,17.5652,-99.5091,1.22,13,1.24,1.41,2.24,4.24,2.13,3.96,54,2903,9/8/17 4:50,285,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,632,13:51:24,604,2,1604122,17.53789,-101.274,1.22,3,1.47,1.85,2.47,5.55,1.65,2.28,37,494,9/8/17 13:51,655,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,734,13:51:24,698,2,1604063,17.0966,-96.7186,1.22,20,1.89,2.99,2.89,8.96,4.42,55.28,56,6601,9/8/17 13:50,663,0,2500,ON,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,784,4:51:24,757,2,1604410,21.01919,-89.6188,1.22,3,0.84,0.9,1.84,2.7,0.84,0.9,22,280,9/8/17 4:51,940,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,952,13:51:24,931,2,1604067,17.1352,-100.471,1.22,12,1.24,1.42,2.24,4.25,1.49,1.89,24,1852,9/8/17 13:51,390,0,1450,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,482,13:51:25,448,2,1604151,16.4722,-98.417,1.22,14,1.27,1.48,2.27,4.44,3.86,28.84,38,5146,9/8/17 13:50,970,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,484,4:51:25,457,2,1604410,21.01919,-89.6188,1.22,4,0.93,0.99,1.93,2.98,0.9,0.96,24,350,9/8/17 4:51,940,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,598,4:51:25,541,2,1604139,18.3449,-99.5233,1.22,12,1.47,1.85,2.47,5.55,1.49,1.9,16,1175,9/8/17 4:51,776,2500,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,934,13:51:25,906,2,1604122,17.53789,-101.274,1.22,4,1.47,1.85,2.47,5.55,1.72,2.47,37,624,9/8/17 13:51,655,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,385,4:51:26,357,2,1604410,21.01919,-89.6188,1.22,5,0.96,1.02,1.96,3.08,0.98,1.06,24,440,9/8/17 4:51,940,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,619,13:51:26,603,2,1604065,16.8532,-99.847,1.22,16,1.16,1.3,2.16,3.9,1.55,2.03,30,2883,9/8/17 13:50,753,0,2300,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,836,13:51:26,802,2,1604138,18.3361,-99.5486,1.22,11,1.46,1.84,2.46,5.51,1.85,2.85,41,1715,9/8/17 13:51,637,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,485,4:51:27,457,2,1604410,21.01919,-89.6188,1.22,6,0.96,1.02,1.96,3.08,1.06,1.16,25,550,9/8/17 4:51,940,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,752,4:51:27,773,2,1604099,17.6784,-101.641,1.22,1,0.76,0.82,1.76,2.46,0.76,0.82,24,197,9/8/17 4:51,791,2500,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,240,4:51:28,264,2,1604099,17.6784,-101.641,1.22,2,0.83,0.89,1.83,2.66,0.83,0.89,24,247,9/8/17 4:51,791,2500,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,583,4:51:28,542,2,1604139,18.3449,-99.5233,1.22,13,1.47,1.85,2.47,5.55,1.51,1.95,16,1475,9/8/17 4:51,776,2500,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,884,4:51:28,858,2,1604410,21.01919,-89.6188,1.22,7,0.94,1,1.94,3.01,1.19,1.34,25,690,9/8/17 4:51,940,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,938,4:51:28,962,2,1604099,17.6784,-101.641,1.22,3,0.89,0.95,1.89,2.86,0.89,0.95,25,317,9/8/17 4:51,791,2500,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,653,13:51:29,632,2,1604067,17.1352,-100.471,1.22,13,1.24,1.42,2.24,4.25,1.49,1.89,24,2322,9/8/17 13:51,390,0,1150,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,745,4:51:29,762,2,1604099,17.6784,-101.641,1.22,4,0.94,1.01,1.94,3.02,0.94,1.01,26,397,9/8/17 4:51,791,2500,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,985,13:51:29,975,2,1604158,19.0368,-98.1986,1.22,11,0.88,0.94,1.88,2.81,1.74,2.51,30,3039,9/8/17 13:50,567,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,687,4:51:30,658,2,1604410,21.01919,-89.6188,1.22,8,0.94,1.01,1.94,3.02,1.27,1.47,25,870,9/8/17 4:51,940,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,738,4:51:30,762,2,1604099,17.6784,-101.641,1.22,5,0.94,1.01,1.94,3.02,0.97,1.03,25,497,9/8/17 4:51,791,2500,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,138,13:51:31,102,2,1604138,18.3361,-99.5486,1.22,12,1.46,1.84,2.46,5.51,1.85,2.85,41,2145,9/8/17 13:51,637,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,679,4:51:31,636,2,1604135,17.5652,-99.5091,1.22,14,1.24,1.41,2.24,4.24,2.13,3.96,54,3633,9/8/17 4:50,285,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,38,4:51:32,64,2,1604099,17.6784,-101.641,1.22,6,0.94,1.01,1.94,3.02,0.99,1.06,25,627,9/8/17 4:51,791,2500,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,257,4:51:32,243,2,1604139,18.3449,-99.5233,1.22,14,1.47,1.85,2.47,5.55,1.51,1.95,16,1845,9/8/17 4:51,776,2500,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,887,4:51:32,858,2,1604410,21.01919,-89.6188,1.22,9,0.94,1,1.94,3.02,1.52,1.96,25,1090,9/8/17 4:51,940,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,640,4:51:33,662,2,1604099,17.6784,-101.641,1.22,7,0.94,1.01,1.94,3.02,1.01,1.09,25,787,9/8/17 4:51,791,2500,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,826,13:51:33,808,2,1604065,16.8532,-99.847,1.22,17,1.16,1.3,2.16,3.9,1.55,2.03,30,3603,9/8/17 13:50,753,0,2000,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,640,4:51:35,661,2,1604099,17.6784,-101.641,1.22,8,0.94,1.01,1.94,3.02,1.01,1.09,25,987,9/8/17 4:51,791,2500,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,690,4:51:35,658,2,1604410,21.01919,-89.6188,1.22,10,0.94,1,1.94,3.02,1.56,2.06,25,1370,9/8/17 4:51,940,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,691,13:51:35,655,2,1604159,16.3423,-98.0549,1.22,20,1.27,1.47,2.27,4.4,3.75,25.69,31,6599,9/8/17 13:50,636,0,2500,ON,OFF,,10505,ON,ON,ON
9/8/17 4:51,368,13:51:36,325,2,1604479,17.96719,-102.199,1.22,1,0.56,0.65,1.56,1.94,0.56,0.65,28,152,9/8/17 13:51,770,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,542,13:51:36,503,2,1604138,18.3361,-99.5486,1.22,13,1.46,1.84,2.46,5.51,1.85,2.85,41,2685,9/8/17 13:51,637,0,2400,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,663,4:51:36,624,2,1604129,17.53369,-99.4952,1.22,0,1.27,1.47,2.27,4.39,1.74,2.51,49,4181,9/8/17 4:50,794,2500,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,746,13:51:36,705,2,1604479,17.96719,-102.199,1.22,2,0.61,0.69,1.61,2.07,0.61,0.69,29,192,9/8/17 13:51,770,0,2400,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,993,4:51:36,944,2,1604139,18.3449,-99.5233,1.22,15,1.47,1.85,2.47,5.55,1.58,2.09,16,2315,9/8/17 4:51,776,2500,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,243,13:51:37,207,2,1604479,17.96719,-102.199,1.22,3,0.72,0.78,1.72,2.35,0.72,0.78,31,242,9/8/17 13:51,770,0,2400,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,419,13:51:37,398,2,1604140,16.7956,-99.3884,1.22,0,1.53,1.97,2.53,5.92,1.66,2.31,28,4495,9/8/17 13:50,433,0,2500,OFF,OFF,,10505,ON,ON,ON
9/8/17 4:51,462,13:51:37,430,2,1604056,16.3487,-98.0605,1.22,16,1.23,1.4,2.23,4.19,3.78,26.56,32,7039,9/8/17 13:50,15,0,2500,ON,OFF,,10505,ON,ON,ON
9/8/17 4:51,522,13:51:37,451,2,1604069,17.9519,-102.179,1.22,1,0.84,0.89,1.84,2.68,0.84,0.89,29,193,9/8/17 13:51,491,2500,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,586,13:51:37,576,2,1604158,19.0368,-98.1986,1.22,12,0.88,0.94,1.88,2.82,1.88,2.98,30,3799,9/8/17 13:50,567,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,776,4:51:37,741,2,1604094,16.7932,-99.3879,1.22,1,0.93,0.99,1.93,2.97,0.9,0.96,21,93,9/8/17 4:51,783,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,852,13:51:37,807,2,1604479,17.96719,-102.199,1.22,4,0.78,0.83,1.78,2.49,0.78,0.83,32,302,9/8/17 13:51,770,0,2450,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,55,4:51:38,27,2,1604094,16.7932,-99.3879,1.22,2,0.93,0.99,1.93,2.97,0.93,0.99,20,123,9/8/17 4:51,783,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,104,4:51:38,94,2,1604095,16.4694,-98.4041,1.22,0,1.38,1.66,2.38,4.99,2.17,4.16,44,6357,9/8/17 4:50,511,0,2500,OFF,OFF,,10505,ON,ON,ON
9/8/17 4:51,139,4:51:38,159,2,1604099,17.6784,-101.641,1.22,9,0.94,1.01,1.94,3.02,1.01,1.09,25,1237,9/8/17 4:51,791,2500,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,359,4:51:38,326,2,1604094,16.7932,-99.3879,1.22,3,1,1.08,2,3.24,1,1.08,20,153,9/8/17 4:51,783,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,646,13:51:38,607,2,1604479,17.96719,-102.199,1.22,5,0.8,0.86,1.8,2.57,0.8,0.86,32,382,9/8/17 13:51,770,0,2350,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,756,4:51:38,727,2,1604094,16.7932,-99.3879,1.22,4,1.13,1.25,2.13,3.77,1.13,1.25,23,193,9/8/17 4:51,783,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,844,13:51:38,810,2,1604051,17.9664,-102.24,1.22,1,0.49,0.6,1.49,1.8,0.49,0.6,26,216,9/8/17 13:51,615,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,189,4:51:39,159,2,1604410,21.01919,-89.6188,1.22,11,0.94,1.01,1.94,3.02,1.66,2.29,25,1720,9/8/17 4:51,940,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,260,4:51:39,227,2,1604094,16.7932,-99.3879,1.22,5,1.27,1.47,2.27,4.41,1.24,1.42,24,243,9/8/17 4:51,783,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,577,13:51:39,415,2,1604051,17.9664,-102.24,1.22,2,0.58,0.66,1.58,1.99,0.58,0.66,26,276,9/8/17 13:51,615,0,2350,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,644,13:51:39,607,2,1604479,17.96719,-102.199,1.22,6,0.8,0.86,1.8,2.57,0.82,0.88,32,482,9/8/17 13:51,770,0,2400,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,856,4:51:39,828,2,1604094,16.7932,-99.3879,1.22,6,1.41,1.74,2.41,5.21,1.41,1.74,27,303,9/8/17 4:51,783,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,961,13:51:39,945,2,1604068,19.01199,-98.2003,1.22,0,1.2,1.35,2.2,4.06,1.2,1.35,22,3563,9/8/17 13:51,284,2500,2500,OFF,OFF,,10505,ON,ON,ON
9/8/17 4:51,408,13:51:40,121,2,1604051,17.9664,-102.24,1.22,3,0.63,0.71,1.63,2.12,0.61,0.69,27,346,9/8/17 13:51,615,0,2000,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,655,4:51:40,627,2,1604094,16.7932,-99.3879,1.22,7,1.56,2.06,2.56,6.18,1.56,2.06,29,383,9/8/17 4:51,783,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,779,4:51:40,742,2,1604135,17.5652,-99.5091,1.22,15,1.24,1.41,2.24,4.24,2.13,3.96,54,4543,9/8/17 4:50,285,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,800,13:51:40,753,2,1604112,17.9677,-102.221,1.22,1,0.58,0.67,1.58,2,0.58,0.67,19,135,9/8/17 13:51,378,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,841,13:51:40,806,2,1604479,17.96719,-102.199,1.22,7,0.8,0.86,1.8,2.57,0.89,0.95,32,602,9/8/17 13:51,770,0,2450,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,238,4:51:41,259,2,1604099,17.6784,-101.641,1.22,10,0.94,1.01,1.94,3.02,1.03,1.12,25,1547,9/8/17 4:51,791,2500,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,245,13:51:41,201,2,1604063,17.0966,-96.7186,1.22,21,1.89,2.99,2.89,8.96,4.42,55.28,56,8251,9/8/17 13:50,663,0,2500,ON,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,563,13:51:41,38,2,1604051,17.9664,-102.24,1.22,4,0.73,0.79,1.73,2.37,0.75,0.81,28,436,9/8/17 13:51,615,0,2400,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,660,4:51:41,628,2,1604094,16.7932,-99.3879,1.22,8,1.56,2.05,2.56,6.16,1.74,2.52,33,483,9/8/17 4:51,783,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,342,13:51:42,306,2,1604479,17.96719,-102.199,1.22,8,0.8,0.86,1.8,2.57,0.95,1.02,32,752,9/8/17 13:51,770,0,2450,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,782,4:51:42,745,2,1604139,18.3449,-99.5233,1.22,16,1.48,1.88,2.48,5.65,1.65,2.27,16,2895,9/8/17 4:51,776,2500,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,856,4:51:42,827,2,1604094,16.7932,-99.3879,1.22,9,1.59,2.14,2.59,6.41,1.98,3.31,34,603,9/8/17 4:51,783,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,895,13:51:42,151,2,1604051,17.9664,-102.24,1.22,5,0.72,0.78,1.72,2.34,0.8,0.86,28,546,9/8/17 13:51,615,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,338,13:51:43,303,2,1604138,18.3361,-99.5486,1.22,14,1.46,1.84,2.46,5.51,1.88,2.98,41,3365,9/8/17 13:51,637,0,2500,OFF,OFF,,10505,ON,OFF,OFF
